AreaID,areaName
21903,Franklin
21904,Sugar Hill
21905,Ettlingen
21906,Bozeman
21907,Cypress
21908,Leinfelden-Echterdin
21909,Araras
21910,Essex
21911,Birmingham
21912,Suwon-city
21913,East Providence
21914,Trumbull
21915,Durham
21916,Nuernberg
21917,Ohtsu
21918,Aomori
21919,Hannover
21920,Boulder
21921,Barueri
21922,Chirignago
21923,Plymouth Meeting
21924,Colombes
21925,Charlottesville
21926,Las Vegas
21927,Sapulpa
21928,Echirolles
21929,North Wales
21930,Milano
21931,Edwardstown
21932,Conshohocken
21933,Webster Groves
21934,Stoneham
21935,Arlington
21936,Coquitlam
21937,Rochester
21938,Bangalore
21939,Kloten
21940,Carmichael
21941,Coquitlam
21942,Portland
21943,S. Bernardo do Campo
21944,Anchorage
21945,Charleston
21946,Cambridge
21947,Phoenix
21948,Portland
21949,San Jose
21950,Eden prairie
21951,King of Prussia
21952,Springfield
21953,Herzogenrath
21954,Portland
21955,Venice
21956,Des Plaines
21957,Framingham
21958,Vienna
21959,Trumbull
21960,Rocklin
21961,Firenze
21962,Münster
21963,Paramus
21964,Maidstone
21965,N. ft. Myers
21966,Edenbridge
21967,Boise
21968,Olivette
21969,Alcobendas
21970,Giessen
21971,Gaithersburg
21972,Nagasaki
21973,Huntington Beach
21974,Williamstown
21975,Norderstedt
21976,Odense
21977,Zürich
21978,Wellington
21979,Suwon-city
21980,Bartlett
21981,Cambridge
21982,Cottbus
21983,Hanover
21984,Pensacola
21985,Dinslaken
21986,Hyderabad
21987,Mantova
21988,Brossard
21989,Chambersburg
21990,Sant Cugat Del Valle
21991,University
21992,Tallahassee
21993,Pirmasens
21994,Ljubljana
21995,Velizy Villacoublay
21996,Waterloo
21997,Lahr
21998,Antwerpen
21999,San Francisco
22000,Agoncillo
22001,Wageningen
22002,Toledo
22003,Oulu
22004,Karachi
22005,Naestved
22006,Calcutta
22007,Shenzhen
22008,Hochwald
22009,Miami
22010,Springfield
22011,Enfield
22012,Lake Forest
22013,Hanover
22014,Erlangen
22015,Calcutta
22016,Fairborn
22017,Wellington
22018,Redding
22019,Kristiansand
22020,Mainz-kastel
22021,Guamo
22022,Framingham
22023,Velizy Villacoublay
22024,Leeds
22025,Fort worth
22026,Royersford
22027,Holliston
22028,Lefkosa
22029,El Masnou
22030,Austin
22031,El Masnou
22032,Erpe-Mere
22033,Beaverton
22034,New boston
22035,Limeira
22036,Gaza
22037,Bedford
22038,Laguna Bbeach
22039,Cottbus
22040,Bruneck
22041,Caracas
22042,Bozeman
22043,Santana do parnaíba
22044,Greenville
22045,Ittigen
22046,Breda
22047,Kansas City
22048,Newbury
22049,Nordhausen
22050,Pensacola
22051,Erlangen
22052,Harahan
22053,Marburg
22054,Nynäshamn
22055,Durban
22056,Wilmington
22057,Omaha
22058,Ben-Gurion
22059,Arlington
22060,Oldenburg
22061,Santa rita sapucaí
22062,Ft. Lauderdale
22063,Ribeirao preto
22064,Winnipeg
22065,Meppel
22066,Verwood
22067,Carmichael
22068,Koppl
22069,Jerusalem
22070,Rochester
22071,Lincoln
22072,Biel
22073,Dublin
22074,Sursee
22075,Luzern
22076,Angers
22077,Kingston
22078,Palma de Mallorca
22079,Seattle
22080,Saint Ouen
22081,Fukui
22082,Springfield
22083,Ohita
22084,Lund
22085,Peachtree City
22086,Paderborn
22087,Braintree
22088,Sapporo
22089,Brisbane
22090,Trenton
22091,Southampton
22092,Cardiff
22093,Oyten
22094,Kumamoto
22095,Sainte-foy
22096,Hampton
22097,Essex
22098,Powell River
22099,Rorschach
22100,Fambach
22101,Rua eteno
22102,Sainte-foy
22103,University
22104,Cambridge
22105,League city
22106,Indianapolis
22107,Aurora
22108,Orange
22109,Odense
22110,Lake Forest
22111,Shenzhen
22112,Key Biscayne
22113,Schaumburg
22114,Monterey
22115,Kyoto
22116,Portsmouth
22117,Kristiansand
22118,Rua eteno
22119,Greenwood Village
22120,Sale
22121,Visselhövede
22122,Mason
22123,Redwood City
22124,Stony Point
22125,Ohtsu
22126,Oldwick
22127,Brisbane
22128,Moreno Valley
22129,Hyderabad
22130,Milpitas
22131,Eindhoven
22132,Laurel
22133,Oldenburg
22134,Fleet
22135,Bologna
22136,Bergen
22137,Tsu
22138,Middleburg Heights
22139,Veenendaal
22140,Bronx
22141,Hanover
22142,Ciudad del Este
22143,Cromwell
22144,Nantes
22145,Dardilly
22146,Horsens
22147,Barnegat
22148,Palo Alto
22149,Lengdorf
22150,Kansas City
22151,Geneva
22152,Wuerzburg
22153,Hermitage
22154,Santa Cruz
22155,Münster
22156,Villata
22157,Duisburg
22158,Hines
22159,Ettlingen
22160,Québec
22161,Portsmouth
22162,Pirapora bom Jesus
22163,Oak Park
22164,Londrina
22165,Lecanto
22166,Irati
22167,Rtp
22168,Rockville
22169,Carlingford
22170,Lecanto
22171,Alessandria
22172,Knutsford
22173,Golden
22174,Issaquah
22175,Bischofshofen
22176,Cambridge
22177,Lengdorf
22178,Waite Park
22179,Jun-nam
22180,Berkeley
22181,Hjallerup
22182,Macclesfield
22183,Cary
22184,Bruneck
22185,Gummersbach
22186,Tucson
22187,Biella
22188,Duisburg
22189,Joinville
22190,Bloemfontein
22191,Calgary
22192,Wetzlar
22193,Adamstown
22194,Rochester
22195,West Sussex
22196,Kanata
22197,St. Louis
22198,Rocklin
22199,Pirmasens
22200,Antwerpen
22201,Dublin
22202,Portland
22203,Streamwood
22204,Niigata
22205,Trenton
22206,Leinfelden-Echterdin
22207,Grapevine
22208,Hillerød
22209,Nanaimo
22210,Richardson
22211,Woodland Hills
22212,Trento
22213,Menlo Park
22214,San Jose
22215,Edmonton
22216,Budapest
22217,Victoria
22218,Redmond
22219,Dubai
22220,Edenbridge
22221,Colombes
22222,Schenectady
22223,El Segundo
22224,Erlangen
22225,Leawood
22226,West Chester
22227,Shizuoka
22228,Redding
22229,Nanaimo
22230,Saint Ouen
22231,Bozeman
22232,Balmoral
22233,Berlin-Adlershof
22234,Lippetal
22235,Mississauga
22236,Oldham
22237,Sihung-si
22238,Columbus
22239,Dorval
22240,Eiksmarka
22241,Waldorf
22242,Pacific Grove
22243,Trenton
22244,Baarn
22245,Menlo Park
22246,Campinas
22247,Auckland
22248,Narrows
22249,Aurora
22250,Zagreb
22251,Wageningen
22252,Durban
22253,Enschede
22254,Bartlett
22255,El Dorado Hills
22256,Peachtree City
22257,Taoyuan
22258,Barnegat
22259,Naha
22260,Limeira
22261,Ipswich
22262,Hillerød
22263,Or-yehuda
22264,New Haven
22265,Turku
22266,El Masnou
22267,Casselberry
22268,Alcobendas
22269,Reading
22270,Barksdale afb
22271,Erlangen
22272,Mantova
22273,Sheffield
22274,Zwolle
22275,Tallahassee
22276,West Point
22277,Silver Spring
22278,Westport
22279,Grand-mere
22280,Yokohama
22281,Grapevine
22282,Barbengo
22283,Thalwil
22284,Schlieren
22285,Harrisburg
22286,Angers
22287,Swannanoa
22288,Shawnee
22289,New orleans
22290,Brisbane
22291,Rio de janeiro
22292,Reisterstown
22293,Flushing
22294,Horsham
22295,Silverdale
22296,Bern
22297,West Chester
22298,Pittsburgh
22299,Peterborough
22300,Sacramento
22301,Cape town
22302,Glen allen
22303,Laredo
22304,Nynäshamn
22305,Barueri
22306,Osaka
22307,Nepean
22308,Barnegat
22309,Ciudad del Este
22310,Columbus
22311,North Point
22312,Aomori
22313,Recife
22314,Koeln
22315,Bischofshofen
22316,Samrand
22317,Bielefeld
22318,Oberwangen
22319,Bham
22320,Lehi
22321,Alpharetta
22322,Casselberry
22323,Nashua
22324,Dartmouth
22325,Vanderbijlpark
22326,Middleburg Heights
22327,Istanbul
22328,Oosterhout
22329,Caguas
22330,West Sussex
22331,Kongserbg
22332,Radovljica
22333,Pacific Grove
22334,Olympia
22335,Curitiba
22336,Colorado Springs
22337,Norderstedt
22338,Braintree
22339,Ankara
22340,Santa Cruz
22341,Szazhalombatta
22342,Royston
22343,Erpe-Mere
22344,Grand Rapids
22345,Frankfurt
22346,Adamstown
22347,Campana
22348,Cedar Rapids
22349,Birkenhead
22350,Fuchstal-asch
22351,Berlin-Adlershof
22352,Stanford
22353,Ellicott City
22354,Herzogenrath
22355,Bangalore
22356,Ismaning
22357,Warsaw
22358,Geneve
22359,Toyama
22360,Redwood City
22361,Rothenburg
22362,Rancho Palos Verdes
22363,Richmond Hill
22364,Guelph
22365,St-laurent
22366,Kanata
22367,Linz
22368,Drogenbos
22369,Beaverton
22370,Dietikon
22371,League city
22372,Fukuoka
22373,Kansas City
22374,Cheshire
22375,Kingston
22376,Darmstadt
22377,Rimini
22378,Heubach
22379,Highlands Ranch
22380,Salzburg
22381,Amsterdam
22382,Livermore
22383,Sao roque
22384,Aurora
22385,Lincoln
22386,Pitstone
22387,Timonium
22388,Spring City
22389,Johannesburg
22390,Waldbronn
22391,Doncaster
22392,Chapel hill
22393,Essen
22394,Sapulpa
22395,Kaohsiung
22396,Americana
22397,Matsue
22398,Chorzów
22399,Fredericia
22400,Saitama
22401,Elche
22402,Adamstown
22403,Fornacette
22404,Swarthmore
22405,Cheshire
22406,Winnipeg
22407,Kozani
22408,Mönchengladbach
22409,El Dorado Hills
22410,Stone Mountain
22411,Silver Spring
22412,Hartmannsdorf
22413,Ravensburg
22414,Maceio
22415,Wageningen
22416,Dalmine
22417,Lübeck
22418,Helsinki
22419,Holderbank
22420,Buffalo Grove
22421,Manchester
22422,Lund
22423,Stavanger
22424,Edmonton
22425,Baltimore
22426,Louisville
22427,Wehrheim
22428,Springfield
22429,Herne
22430,Slmea
22431,Oppenheim
22432,Zuerich
22433,Carlin
22434,Szazhalombatta
22435,Melrose park
22436,Battle Creek
22437,Ponta grossa
22438,Manchester
22439,Lakeville
22440,Verdun
22441,Vanderbijlpark
22442,Herdecke
22443,Avon
22444,Pandrup
22445,Bethesda
22446,Jacksonville
22447,Calcutta
22448,Victoria
22449,Rochester
22450,Mogi Guacu
22451,Fleet
22452,Media
22453,Gdansk
22454,Tadley
22455,Ilmenau
22456,Winterthur
22457,Alexandria
22458,Velizy Villacoublay
22459,Arlington
22460,Richmond Hill
22461,Agoncillo
22462,Mobile
22463,Bangalore
22464,Roanoke
22465,Kanazawa
22466,Yamaguchi
22467,Hanover
22468,Woodland Hills
22469,Cromwell
22470,Lisboa
22471,Aiken
22472,Oyten
22473,Wilmington
22474,Sparrows Point
22475,Vaduz
22476,Fuchstal-asch
22477,Bad Oeynhausen
22478,Harsum
22479,Ithaca
22480,Balmoral
22481,Stoneham
22482,Belgrad
22483,Enschede
22484,Albany
22485,Framingham
22486,Rancho Palos Verdes
22487,Protvino
22488,Blacksburg
22489,Dinslaken
22490,Geneva
22491,New Fairfield
22492,Eiksmarka
22493,Frederiksberg
22494,Tbilisi
22495,Edwardstown
22496,West Point
22497,Novara
22498,Ithaca
22499,Key Biscayne
22500,Brasília
22501,Cottbus
22502,Bronx
22503,Belo Horizonte
22504,Durham
22505,Madison
22506,Fukushima
22507,Fambach
22508,Hamburg
22509,Luzern
22510,Nagasaki
22511,Arlington
22512,Yogyakarta
22513,Houston
22514,Lisbon
22515,Borger
22516,Harrisburg
22517,Herzlia
22518,Benbrook
22519,Kaysville
22520,Leverkusen
22521,Neuquen
22522,Huntington
22523,Pusan
22524,Milano
22525,Radovljica
22526,Gaza
22527,Adamstown
22528,Santa Cruz
22529,Drogenbos
22530,Ringwood
22531,Nuernberg
22532,Bonn
22533,Ann Arbor
22534,Koblenz
22535,Happy Valley
22536,Ft. Lauderdale
22537,Austin
22538,Dardilly
22539,Agoncillo
22540,Doncaster
22541,Sydney
22542,Cle Elum
22543,Hartford
22544,San Mateo
22545,Dalmine
22546,Boulder
22547,São paulo
22548,Alcobendas
22549,San Diego
22550,Petach-Tikva
22551,Ettlingen
22552,West Lafayette
22553,Trento
22554,Hines
22555,Oslo
22556,Dietikon
22557,Warley
22558,Ilmenau
22559,Pacific Grove
22560,Kingston
22561,Philadelphia
22562,Stuttgart
22563,Eisenhüttenstadt
22564,Peine
22565,Nuernberg
22566,Singapore
22567,Bruxelles
22568,Ebersberg
22569,Carson City
22570,Heubach
22571,Utrecht
22572,Herzogenrath
22573,Bratislava
22574,Novara
22575,Vienna
22576,Cesena
22577,Monmouth
22578,Bellevue
22579,Winterthur
22580,Tulsa
22581,Maryville
22582,Greenwood Village
22583,Highlands Ranch
22584,S. Bernardo do Campo
22585,Tokushima
22586,New Hope
22587,Horsham
22588,Oklahoma city
22589,Biella
22590,Framingaham
22591,Nizhnevartovsk
22592,Trieste
22593,Nynäshamn
22594,Erpe-Mere
22595,Turku
22596,Dortmund
22597,Pordenone
22598,Boucherville
22599,Vanderbijlpark
22600,Double Oak
22601,Webster Groves
22602,Bangalore
22603,Glendale
22604,Mumbai
22605,Herne
22606,Lahr
22607,Villata
22608,Linz
22609,Fairview Heights
22610,Laredo
22611,Fairbanks
22612,Perth
22613,Pretoria
22614,Cardiff
22615,Sugar Hill
22616,Goiania
22617,Okayama
22618,Bradenton
22619,Köln
22620,Cape town
22621,West Lafayette
22622,Sorocaba
22623,La Plata
22624,Richardson
22625,Columbia
22626,Nantes
22627,Neuquen
22628,Avon
22629,Leinfelden-Echterdin
22630,Baarn
22631,Farnham
22632,Louisville
22633,Bekescsaba
22634,Fairbanks
22635,S. Bernardo do Campo
22636,Rochester
22637,Kuopio
22638,Pottendorf
22639,Kungki
22640,Fukui
22641,Rtp
22642,Villata
22643,Toulouse
22644,Warren
22645,Trieste
22646,Enschede
22647,League city
22648,New Delhi
22649,Wellington
22650,Holts Summit
22651,Lucca
22652,Rancho Palos Verdes
22653,Varzea grande
22654,Shoreline
22655,Germantown
22656,Hyderabad
22657,Westport
22658,Yogyakarta
22659,Southend on Sea
22660,N. ft. Myers
22661,Québec
22662,Lefkosa
22663,Barksdale afb
22664,Melbourne
22665,Sutton
22666,Storrington
22667,Ljubljana
22668,El Dorado Hills
22669,Neuquen
22670,Herzlia
22671,Fairborn
22672,Tustin
22673,Blue bell
22674,East sussex
22675,Richmond Hill
22676,Houston
22677,Monmouth
22678,Angers
22679,Charlotte
22680,Frankfurt
22681,Horsens
22682,Ellicott City
22683,Los Alamos
22684,Farmington Hills
22685,Darmstadt
22686,München
22687,Zurich
22688,Boston
22689,Stanford
22690,New Hyde Park
22691,Stocksbridge
22692,Täby
22693,Wellington
22694,Karlstad
22695,Toledo
22696,La Plata
22697,Paderborn
22698,Maidstone
22699,Olsztyn
22700,Saint Paul
22701,Rio Rancho
22702,Stafford
22703,Birmensdorf
22704,Shreveport
22705,Juazeiro
22706,Herzogenrath
22707,Karlsruhe
22708,Trumbull
22709,Taipei
22710,Fuchstal-asch
22711,Gdansk
22712,Milford
22713,Tallahassee
22714,Orlando
22715,Greenwood Village
22716,Nara
22717,Chemnitz
22718,Genève
22719,Tbilisi
22720,Baarn
22721,Ottawa
22722,Schaumburg
22723,Omaha
22724,Boulder
22725,Fairborn
22726,Goiania
22727,Cesena
22728,Conshohocken
22729,Mendoza
22730,Timonium
22731,Woodland Hills
22732,Waldbronn
22733,Redhill
22734,Kaiserslautern
22735,Fairborn
22736,Kaunas
22737,Bedfordshire
22738,Manaus
22739,Villata
22740,Derwood
22741,Wichita
22742,Clark
22743,Oyten
22744,Madrid
22745,Waalwijk
22746,Hyderabad
22747,N. ft. Myers
22748,Hearst
22749,Miyazaki
22750,Burr Ridge
22751,Cuenca
22752,Vejle
22753,Ottawa
22754,St Leonards
22755,Dinslaken
22756,Battle Creek
22757,Horsens
22758,League city
22759,Takapuna
22760,Carlingford
22761,Golden
22762,Münster
22763,Oldenburg
22764,Lubbock
22765,Baarn
22766,Bingham Farms
22767,Narrows
22768,Guamo
22769,Laguna Bbeach
22770,Aracruz
22771,Taoyuan
22772,Bristol
22773,Marietta
22774,Piacenza
22775,New Castle
22776,Carlingford
22777,Los Angeles
22778,Visselhövede
22779,Farnham
22780,Manaus
22781,Huntington Beach
22782,Tsu
22783,Porto alegre
22784,Shoreline
22785,Los Alamos
22786,Auckland
22787,Blacksburg
22788,Portland
22789,Carmichael
22790,Green bay
22791,Singapore
22792,Regensburg
22793,Mogi Guacu
22794,Kanata
22795,Elche
22796,Santa Clarat
22797,Reading
22798,Niigata
22799,Runcorn
22800,Herford
22801,Bruxelles
22802,Nuernberg
22803,Alpharetta
22804,El Paso
22805,Chapeco
22806,Vallauris
22807,Nicosia
22808,Tooele
22809,Milford
22810,Gainesville
22811,Unionville
22812,Northampton
22813,Trenton
22814,Sorocaba
22815,Kansas City
22816,Debary
22817,Geneve
22818,Bolton
22819,Vista
22820,Libertyville
22821,Coslada
22822,Boise
22823,Pearland
22824,Bonn
22825,Oldham
22826,Tbilisi
22827,Valencia
22828,Oxford
22829,East sussex
22830,Fort Lewis
22831,Dubai
22832,Northbrook
22833,Guadalajara
22834,Fukushima
22835,Toyama
22836,Mogliano Veneto
22837,West Windsor
22838,Denver
22839,Tsu
22840,Colombo
22841,Peterborough
22842,Berkeley
22843,Vaduz
22844,Limeira
22845,Kista
22846,Bloomington
22847,Oosterhout
22848,Ilmenau
22849,Bham
22850,Franklin
22851,Ft. Lauderdale
22852,Hamburg
22853,Berwyn
22854,Germantown
22855,Arlington
22856,Luedenscheid
22857,Cromwell
22858,Mendoza
22859,Mississauga
22860,Bay Shore
22861,Westport
22862,Laredo
22863,Kanazawa
22864,Neuquen
22865,San Francisco
22866,Brussel
22867,Altamonte Springs
22868,Bartlesville
22869,Ben-Gurion
22870,Sao caetano do sul
22871,Belmont
22872,Hong Kong
22873,Dalmine
22874,Warszawa
22875,Billund
22876,Woodbridge
22877,Buffalo Grove
22878,Milford
22879,L'union
22880,Trieste
22881,Tbilisi
22882,Dardilly
22883,Ludbreg
22884,Cedar Rapids
22885,Vantaa
22886,Kreuzau
22887,Ferraz  vasconcelos
22888,Tooele
22889,Münster
22890,Santa Clarita
22891,New boston
22892,Toledo
22893,Hochwald
22894,Sundsvall
22895,Billerica
22896,Storrington
22897,Bielefeld
22898,Stavanger
22899,Rancho Palos Verdes
22900,Seattle
22901,Firenze
22902,Paramus
22903,Carlin
22904,Menlo Park
22905,Uetikon am See
22906,Mogliano Veneto
22907,Irkutsk
22908,Peine
22909,Goslar
22910,Coquitlam
22911,Baltimore
22912,Fairview Heights
22913,Charlottesville
22914,Kongserbg
22915,Moorestown
22916,Fort worth
22917,Bolton
22918,New hartford
22919,Kongserbg
22920,Shawnee
22921,Marburg
22922,Englewood Cliffs
22923,Santa Clarita
22924,Erlangen
22925,Clark
22926,Santorso
22927,Jerusalem
22928,Velizy Villacoublay
22929,New Hope
22930,Maserada sul Piave
22931,Milton Keynes
22932,Utrecht
22933,Osaka
22934,Elkins Park
22935,Colombes
22936,Thame
22937,Salzburg
22938,Lincoln
22939,Lexington
22940,Augsburg
22941,Highton
22942,Tucson
22943,Giessen
22944,Parma
22945,Würzburg
22946,Abbotsford
22947,Miami
22948,S. Bernardo do Campo
22949,Edison
22950,Hampton
22951,Powell River
22952,Vista
22953,Rio Rancho
22954,Kevelaer
22955,Odense
22956,Lincoln
22957,North bethesda
22958,Powell River
22959,Charlottesville
22960,Stafford
22961,Bolzano
22962,Athens
22963,Ohita
22964,Brisbane
22965,Natal
22966,Charleston
22967,Sugar Hill
22968,Agoncillo
22969,Erpe-Mere
22970,St-bruno
22971,Columbus
22972,Brussel
22973,Pointe-claire
22974,Takapuna
22975,Neuchâtel
22976,Lyngby
22977,Longueuil
22978,High Wycombe
22979,Fort Lewis
22980,Brampton
22981,Bergara
22982,Sevilla
22983,Grand-mere
22984,Goslar
22985,Lowell
22986,Oak Park
22987,Redwood Shores
22988,Orange
22989,Natal
22990,Niigata
22991,Framingaham
22992,Colombo
22993,Tualatin
22994,Alessandria
22995,Torino
22996,Chiba
22997,Paramus
22998,Burlington
22999,Naha
23000,Mobile
23001,Northbrook
23002,Bingham Farms
23003,Hackensack
23004,Herzogenrath
23005,Tustin
23006,New boston
23007,Stuttgart
23008,Rheinfelden
23009,Luedenscheid
23010,Echirolles
23011,Koeln
23012,Louisville
23013,Maebashi
23014,Enschede
23015,Tucson
23016,Thörishaus
23017,Drogenbos
23018,Kuraby
23019,Hermitage
23020,Fleet
23021,Campana
23022,Hayward
23023,Woodbridge
23024,Deerfield
23025,Giessen
23026,Jerusalem
23027,Rome
23028,Caguas
23029,Münster
23030,Atlanta
23031,Enfield
23032,Tilst
23033,Englewood Cliffs
23034,Manchester
23035,Offenburg
23036,Chambery
23037,Le chesnay
23038,Dalmine
23039,Milsons Point
23040,Houston
23041,Kungens kurva
23042,Gelsenkirchen
23043,Alleroed
23044,Saitama
23045,Orange
23046,Sydney
23047,Albany
23048,Laguna Bbeach
23049,Jacksonville
23050,Middleburg Heights
23051,Münster
23052,Joinville
23053,East sussex
23054,Kansas City
23055,Dresden
23056,Leipzig
23057,Charleston
23058,West Point
23059,Ravensburg
23060,Louisville
23061,Salisbury
23062,Overland park
23063,Brookfield
23064,Ulm
23065,Lexington
23066,Santa Clarita
23067,Fuerth
23068,Almaty
23069,Friedrichshafe
23070,durham
23071,Lund
23072,Oshkosh
23073,Berlin-Adlershof
23074,Pompeia
23075,Laredo
23076,Grand-mere
23077,Milano
23078,San Diego
23079,Springfield
23080,Milton Keynes
23081,Lake Bluff
23082,Den Haag
23083,Waalwijk
23084,Middletown
23085,Billerica
23086,Coventry
23087,Oldwick
23088,Seoul
23089,San Diego
23090,Mayfield Village
23091,Kagoshima
23092,West Drayton
23093,Banbury
23094,Mt. Laurel
23095,Yavne
23096,El Paso
23097,Padova
23098,Noumea
23099,Sidney
23100,Germantown
23101,Norderstedt
23102,Lodi
23103,Agoncillo
23104,Heubach
23105,Redwood Shores
23106,Claymont
23107,Varzea grande
23108,Burlington
23109,Naestved
23110,Slmea
23111,Appenzell
23112,Lakeville
23113,Bartlett
23114,Tallahassee
23115,Royersford
23116,Ohita
23117,Paderborn
23118,Würzburg
23119,Redwood Shores
23120,Wehrheim
23121,Thame
23122,Gaithersburg
23123,Laguna Bbeach
23124,Bloomington
23125,Ravensburg
23126,Long Island City
23127,Avon
23128,Valladolid
23129,Southend on Sea
23130,Reston
23131,Laurel
23132,Highlands Ranch
23133,Knoxville
23134,Storrington
23135,Sant Cugat Del Valle
23136,Fuchstal-asch
23137,Suwon-city
23138,Mumbai
23139,Jacksonville
23140,Bremen
23141,Birmingham
23142,Hercules
23143,Bingham Farms
23144,Akita
23145,Greenville
23146,Cuiabá
23147,Hyderabad
23148,Victoria
23149,Madrid
23150,North Sydney
23151,Bartlett
23152,Colombes
23153,Herdecke
23154,Silver Spring
23155,Oklahoma city
23156,Birmingham
23157,Geneve
23158,Oyten
23159,Cary
23160,Chapeco
23161,Edwardstown
23162,Drogenbos
23163,Glasgow
23164,Germantown
23165,Bern
23166,Aberdeen
23167,Santiago
23168,Mumbai
23169,Altamonte Springs
23170,Curitiba
23171,Madison
23172,Pensacola
23173,Irving
23174,Ft. Lauderdale
23175,Szazhalombatta
23176,Northampton
23177,Yavne
23178,Potsdam
23179,Kungki
23180,West Launceston
23181,Bingham Farms
23182,Leawood
23183,Cle Elum
23184,Pasadena
23185,Swarthmore
23186,Ciudad del Este
23187,Doncaster
23188,durham
23189,Santa Fe
23190,Raleigh
23191,Bartlesville
23192,Gliwice
23193,Taoyuan
23194,Leinfelden-Echterdin
23195,Gattico
23196,North bethesda
23197,Matsue
23198,Cesena
23199,California
23200,Bønes
23201,Rio Rancho
23202,Niles
23203,Dorval
23204,Caguas
23205,Stocksbridge
23206,Mainz-kastel
23207,Cromwell
23208,West Windsor
23209,Webster Groves
23210,Le chesnay
23211,Reykjavik
23212,Chambery
23213,Anyang-si
23214,Rockville
23215,Edenbridge
23216,Waldbronn
23217,Biel
23218,Oulu
23219,Wilmington
23220,Cambridge
23221,Marburg
23222,Brisbane
23223,Richmond Hill
23224,Oxon
23225,Research Triangle
23226,Waalwijk
23227,Kaohsiung
23228,Santana do parnaíba
23229,Kobe
23230,Jun-nam
23231,Bartlett
23232,Kungki
23233,Fairbanks
23234,Ludbreg
23235,Hunt Valley
23236,Rocklin
23237,Zipf
23238,Agoncillo
23239,Sapulpa
23240,Anchorage
23241,Tempe
23242,Hackensack
23243,Kobe
23244,Wetzlar
23245,Harrisburg
23246,Glen allen
23247,Fleet
23248,Biel
23249,Bischofshofen
23250,Vilafranca Penedes
23251,Ingelheim
23252,Cesena
23253,Ebersdorf
23254,S. Bernardo do Campo
23255,Lakewood
23256,Oldwick
23257,Aomori
23258,Lisboa
23259,Santana do parnaíba
23260,Dubai
23261,Salzburg
23262,Barksdale afb
23263,Fornacette
23264,Birmingham
23265,East Providence
23266,Zipf
23267,Mogi Guacu
23268,Boulder
23269,Sihung-si
23270,Campinas
23271,Jun-nam
23272,Reisterstown
23273,Suwon-city
23274,Coimbra
23275,Amarillo
23276,Bartlesville
23277,Bretzfeld-Waldbach
23278,Hohenfels
23279,Berlin
23280,Jakarta
23281,Marietta
23282,Orleans
23283,Tokushima
23284,Berlin-Adlershof
23285,Geneva
23286,Pétion-ville
23287,Hartford
23288,Juneau
23289,Port Macquarie
23290,Richmond
23291,Taoyuan
23292,Kanata
23293,Doncaster
23294,Soroe
23295,Snoqualmie
23296,Fort gordon
23297,Orange
23298,New Hyde Park
23299,Genève
23300,Tokyo
23301,Luzern
23302,Berlin-Adlershof
23303,New Haven
23304,St Kilda
23305,Encinitas
23306,Meerbusch
23307,Alexandria
23308,Lisbon
23309,Pitstone
23310,Sutton
23311,Toyama
23312,Coldmeece
23313,Brno
23314,Manchester
23315,North Sydney
23316,South Weber
23317,Balmoral
23318,Zaandam
23319,Montréal
23320,Beaverton
23321,Kerava
23322,Friedrichshafe
23323,Baarn
23324,Stuttgart
23325,Granada Hills
23326,Hamburg
23327,Baltimore
23328,Pirapora bom Jesus
23329,San Ramon
23330,Cincinnati
23331,Fremont
23332,Saint Paul
23333,Colombes
23334,Kloten
23335,Fort McMurray
23336,Santa Clarat
23337,Goslar
23338,Eschborn
23339,Burgess Hill
23340,La Plata
23341,Framingaham
23342,Durham
23343,Huntsville
23344,Harsum
23345,Vienna
23346,Coventry
23347,Takamatsu
23348,Gauteng
23349,Streamwood
23350,Kejae City
23351,Freising
23352,Singapore
23353,Adelaide
23354,Edmonton
23355,Wien
23356,Anières
23357,Austin
23358,Pandrup
23359,Gliwice
23360,Port Macquarie
23361,Miami
23362,Foster City
23363,Lima
23364,Maebashi
23365,Protvino
23366,Geneve
23367,Ottawa
23368,Pétion-ville
23369,Tampa
23370,Immenstaad
23371,Sevilla
23372,Paramus
23373,Chaam
23374,Freising
23375,Fairview Heights
23376,Thames Ditton
23377,Whitehouse Station
23378,Oakland
23379,Menlo Park
23380,Burgess Hill
23381,Rancho Palos Verdes
23382,Torino
23383,Vienna
23384,Bremen
23385,Rio de janeiro
23386,Sulzbach
23387,Sao jose rio preto
23388,Research Triangle
23389,Perth
23390,Enschede
23391,Bad Oeynhausen
23392,Kwun Tong
23393,Belmont
23394,Bismarck
23395,Villata
23396,Fort Lee
23397,Purley
23398,Niles
23399,Lecanto
23400,Algermissen
23401,Longueuil
23402,Herford
23403,Rio de janeiro
23404,Monterrey
23405,Akita
23406,Reston
23407,Augsburg
23408,Pordenone
23409,Seoul
23410,Pomona
23411,Horsham
23412,Oldham
23413,Wuerzburg
23414,Toledo
23415,Lecanto
23416,Velizy Villacoublay
23417,Fairborn
23418,Williamstown
23419,Rtp
23420,Piacenza
23421,Vantaa
23422,Akron
23423,Ilmenau
23424,Erlangen
23425,Reisterstown
23426,Solon
23427,Seatle
23428,Cerritos
23429,Gummersbach
23430,Brampton
23431,Osaka
23432,Essen
23433,Waldbronn
23434,Soest
23435,Londrina
23436,Chaam
23437,Nagasaki
23438,Orlando
23439,Meerbusch
23440,Baarn
